"","weight","QA2_impinftv","QA2_impinfrad","QA2_impinfine","QA2_impinfnews","Q4A_relpnews","Q4A_reltv","Q4A_relrad","Q4A_relonews","Q4A_relsclm","Q4A_relsrch","QA8_Trmost","QA9X_read","QA9_Intnet","QB1_agttry","QB1_agtbet","QB1_aganon","QB1_agcred","QB1_agprov","QB1_agtdate","QB1_agpdat","QB1_agai","QB2_actsport","QB2_actloc","QB2_actunion","QB2_actenv","QB2_actpol","QB2_actchar","QB2_actrel","QP7_p_direc","QP7_p_pwill","QP7_p_peop","QP7_p_prun","QP7_p_ptalk","QP7_p_psell","QI1","QM1_Mob","QM2_Mods","QH7_hhcabsat","QH7_hhtab","QH7_hhgame","QH7_hhtv","QH7_hhwear","QH7_hhstrem","QH7_hhpva","QH9_Ncomp","QH10_Usecomp","QH13_User","QC39_u_time","QC30_u_frbuy","QC30_u_frbills","QC30_u_frbank","QC30_u_frcomp","QC30_u_frfood","QC30_u_frsell","QC33_locserv","QC33_loctax","QC33_govserv","QC33_govtax","QC33_sch","QC33_mp","QC33_policy","QC33_govweb","QC6_u_ability","QH6_hhfast","QR1_s_fb","QR1_s_li","QR1_s_tw","QR1_s_dat","QR1_s_pin","QR1_s_goo","QR1_s_ins","QR1_s_sna","QR1_s_vid","QR1_s_oth","QC8","QC9","QC10","QS1_s_freq","QS2_s_wheng-1","QS2_s_wheng-NA","QS2_s_wheng-3","QS2_s_wheng-11","QS2_s_wheng-2","QS2_s_wheng-13","QS2_s_wheng-10","QS2_s_wheng-5","QS2_s_wheng-6","QS4_s_chek","QI9","QC11","QC12_u_com_addr","QC12_u_comdob","QC12_u_compho","QC12_u_comcred","QC12_u_compix","QC40_u_fund-1","QC40_u_fund-NA","QC40_u_fund-3","QC40_u_fund-2","QC41_u_ad","QC21","QC22","QC23","QC43_u_padd","QC43_u_pshop","QC43_u_pmed","QC43_u_pmar","QC43_u_page","QC30","QC33","QN1_u_conad","QN1_u_convir","QN1_u_concom","QN1_u_conpay","QN2","QN3","QN4","QI2_ageasy","QI2_agfrust","QI2_agimmor","QI2_agaddict","QI2_agexh","QI8","QP1_p_int","QP2_p_party-NA","QP2_p_party-2","QP2_p_party-1","QP2_p_party-7","QP2_p_party-3","QP2_p_party-4","QP2_p_party-6","QP2_p_party-5","QP3","QP4_p_censor","QP4_p_caresay","QP4_p_hideinf","QP4_p_freesay","QP4_p_efqual","QP4_p_efund","QP4_p_efeasy","QP4_p_efgood","QP5","QP6_p_clim","QP6_p_immig","QL2_Edntt","QO1_Labfor","QO4E_grader","QO5_cie","QO6E_gradec-NA","QO6E_gradec-2","QO6E_gradec-6","QO6E_gradec-4","QO6E_gradec-3","QO6E_gradec-1","QO6E_gradec-5","QD1_yrborn2","QD2_gender","QD3_marstat-1","QD3_marstat-2","QD3_marstat-NA","QD3_marstat-4","QD3_marstat-3","QD3_marstat-5","QD4_adulthh","QD5_childhh","QD14_ethnic-9","QD14_ethnic-5","QD14_ethnic-2","QD14_ethnic-1","QD14_ethnic-13","QD14_ethnic-12","QD14_ethnic-10","QD14_ethnic-7","QD14_ethnic-NA","QD14_ethnic-6","QD14_ethnic-11","QD14_ethnic-4","QD14_ethnic-3","QD14_ethnic-8","QD16_disab","QD18_urbrur","Q2","Q3_agshy","Q3_agoutgo","Q3_agnocon","Q3_agsucc","Q3_agown","Q3_agright","Q3_agnoler","Q3_agopp","Q3_agideal","Q3_agcare","Q3_agdislife","Q3_aginjus","Q4_u_frgamb","Q4_u_frsex"
"264",1.01369546723223,5,5,5,2,2,5,4,3,2,3,1,5,3,3,4,5,3,2,4,4,3,0,0,0,0,0,0,0,3,4,3,3,3,3,0.375,1,1,1,0,0,0,0,0,0,1,1,1,2,2,2,3,3,0,1,3,1,3,1,3,0,0,0,3,2,1,0,1,0,0,0,1,1,1,0,1.5,3,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2.25,1.9,3,3,3,1,3,FALSE,FALSE,TRUE,FALSE,3,3,1.25,2.8,0,0,0,0,0,1.83333333333333,1.375,2,4,1,3,0,0,0.666666666666667,4,1,4,1,1,1.84615384615385,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,4,3,3,3,3,3,3,3,4,2,3,2,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,3,4,2,4,4,4,2,3,4,4,2,3,0,0
"265",0.864262815755538,5,4,1,4,4,4,4,1,1,1,4,4,1,2,1,2,5,5,4,5,3,0,0,0,0,0,0,1,1,5,2,4,5,4,1,1,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,NA,3,NA,3,2,3,3,2.75,4,4,1,3,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,1,4,4,1,5,5,4,4,4,5,4,1,2,NA,NA
"266",1.19023765759852,5,3,2,4,4,4,4,NA,NA,3,4,4,2,2,2,3,4,3,4,3,3,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,-1.5,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,NA,2,NA,2,2,3,2,2.5,3,3,1,3,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,4,3,1,3,4,3,3,3,4,5,1,3,NA,NA
"267",1.20413873494347,3,4,5,2,3,2,3,3,2,2,2,4,3,4,3,4,3,3,3,5,3,1,0,0,0,0,0,0,3,3,3,3,3,3,-0.625,1,1,1,0,0,0,0,0,1,2,1,1,2,3,3,4,3,1,1,0,0,3,0,0,0,0,0,4,2,1,1,1,0,0,0,1,1,0,0,3.3,2.8,0.333333333333333,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4.75,3,2,3,2,1,2,FALSE,FALSE,TRUE,FALSE,1,3.33333333333333,1.625,3.2,0,0,0,0,0,2.5,0.375,3,4,1,3,0,0,1,5,1,4,2,2,1.92307692307692,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,5,2,2,2,3,2,2,3,5,3,7,1,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,2,4,2,3,4,3,5,5,4,4,1,4,0,NA
"268",0.938138875760717,5,3,3,3,4,4,4,3,3,3,4,5,3,2,2,4,4,2,4,5,4,0,0,0,0,0,0,0,2,4,4,4,5,4,0.5,1,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,1.5,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,NA,2,NA,2,4,2,2,2.5,4,3,1,1,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,1,2,4,2,4,4,3,3,4,4,4,2,3,NA,NA
"269",0.988640306057808,3,2,3,1,2,3,2,4,4,4,4,3,3,3,4,2,4,2,4,3,NA,0,0,0,0,0,0,0,NA,4,2,NA,4,2,1.25,1,1,1,1,1,1,0,1,0,1,0,1,3,2,3,3,3,3,1,0,1,1,3,3,0,0,0,4,1,1,0,0,0,0,1,0,1,1,0,1.1,1.6,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2.25,2.1,2,4,2,2,2,TRUE,FALSE,FALSE,FALSE,3,2.66666666666667,1.125,3.4,0,0,0,0,0,2.5,1,4,4,2,2,0.5,0.142857142857143,1,4,4,4,4,2,2.45454545454545,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,3,3,2,2,4,2,2.33333333333333,4,4,1,1,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,3,3,2,4,4,3,2,3,3,2,2,3,0,0
"270",1.12915833517407,4,4,5,2,2,3,4,3,3,3,4,4,3,4,4,4,4,2,2,4,4,0,1,0,0,0,0,0,4,4,4,3,4,NA,0.375,1,1,1,0,1,1,1,1,1,3,1,1,2,3,3,3,4,3,2,3,2,0,1,3,0,0,0,4,2,1,0,1,0,0,1,1,1,1,0,1.6,1.6,0.666666666666667,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2.5,2.1,3,3,3,3,3,FALSE,FALSE,FALSE,TRUE,3,2.66666666666667,1,3.6,1,1,0,0,0,3,1.125,4,2,2,2,0.5,0,1,4,3,3,3,2,2.09090909090909,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,3,3,NA,3,3,2,4,2,2.25,4,4,1,1,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,1.66666666666667,3,3,2,3,4,3,2,3,3,2,2,4,0,0
"271",0.906341837234746,4,3,5,2,4,3,3,3,2,2,4,4,3,4,4,4,4,2,2,2,4,0,0,0,0,0,0,0,3,4,2,NA,4,3,0.375,1,1,1,1,0,1,1,0,1,2,1,1,3,2,3,3,3,3,1,0,0,3,3,0,0,0,0,4,1,1,0,0,0,0,1,1,0,1,0,1.7,0.8,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2.5,1.5,4,4,4,4,4,FALSE,FALSE,TRUE,FALSE,3,2.16666666666667,1.125,3.6,1,1,1,1,1,2.5,0.75,2,3,2,2,0.5,0.285714285714286,1,4,3,3,2,2,1.91666666666667,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,2,4,NA,2,3,4,2,2,4,2,4,5,2,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,2,4,3,2,3,4,3,2,3,3,2,2,3,0,0
"272",0.613094721143198,4,4,4,3,4,4,4,3,NA,3,1,5,3,3,4,NA,4,4,4,3,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.125,1,0,0,1,0,1,0,0,0,1,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.2,0,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,0.9,2,2,1,1,1,FALSE,TRUE,FALSE,FALSE,1,0.833333333333333,0.125,2.2,0,0,0,0,0,0.666666666666667,0,2,2,2,NA,0,0,0,4,2,NA,2,2,1.07692307692308,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,4,2,2,2,2,4,2,2.66666666666667,4,2,1,3,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,1,4,2,5,4,4,2,4,4,4,1,4,0,0
"273",0.613094721143198,4,2,1,2,3,3,NA,NA,NA,NA,1,5,1,2,4,2,4,4,4,4,NA,1,0,0,0,0,0,0,2,4,4,4,4,4,0.875,0,NA,0,1,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,2,NA,1.5,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,4,NA,4,NA,2,4,2,3,3.5,4,4,1,3,6,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,2,4,2,4,4,4,4,4,4,2,2,3,NA,NA
"274",0.977238987345027,2,2,3,2,NA,2,2,1,3,4,4,5,3,3,4,4,5,4,2,4,4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,0,0,0,1,1,1,2,1,1,4,3,0,0,2,0,0,2,0,0,0,0,4,3,1,0,0,0,0,0,0,0,1,0,1.2,0.4,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0.9,1,1,1,1,1,FALSE,FALSE,TRUE,FALSE,1,1.16666666666667,1.125,3.4,0,0,0,0,0,1.5,0.5,4,2,2,4,0,0,0.333333333333333,4,2,3,2,2,2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,5,4,2,4,2,3,4,3,2.5,3,4,3,2,3,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,3,3,2,3,4,4,2,4,3,4,2,2,0,0
"275",0.534178082410606,1,1,4,1,3,2,3,4,4,4,2,5,4,4,4,4,5,3,3,4,2,0,0,0,0,0,0,1,2,4,4,4,4,4,0.375,1,0,1,1,0,0,0,1,0,1,1,1,2,2,1,3,3,3,0,2,0,0,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0.2,0,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1.3,1,1,1,1,1,TRUE,FALSE,FALSE,FALSE,1,0.666666666666667,1.125,2.4,0,0,0,0,0,2,0.5,4,2,2,3,0,0,0,4,3,3,3,2,1.30769230769231,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,4,3,3,4,4,2,3,4,2,7,5,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,2.66666666666667,4,2,4,2,4,4,2,4,2,4,4,2,0,0
"276",0.871040443111555,4,3,5,3,4,4,4,1,NA,4,3,5,3,3,2,2,1,4,1,2,4,0,0,0,0,0,1,1,1,4,2,4,5,2,1,1,1,1,0,0,0,0,0,0,1,0,1,3,0,2,0,0,0,0,3,0,3,0,NA,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,1,3,1,1,1,FALSE,TRUE,FALSE,FALSE,1,0,0,5,0,0,0,0,0,0.333333333333333,1.28571428571429,4,5,2,2,0,0.142857142857143,0,2,NA,NA,1,NA,1,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,5,NA,1,2,4,2,2,NA,5,2,7,3,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,1.33333333333333,1,5,3,2,2,2,4,2,4,4,2,3,0,0
"277",1.29906745492583,3,3,3,3,3,3,3,NA,1,NA,5,5,1,3,5,2,4,5,5,4,3,1,0,0,0,0,1,1,3,3,3,3,4,4,0.625,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,2,5,0.75,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.333333333333333,3,3,3,3,3,3,3,3,3,NA,2,5,3,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",0.810428124392499,3,3,4,3,3,4,3,3,NA,4,4,4,3,3,3,2,4,4,2,4,2,1,0,0,0,0,0,0,3,4,3,3,4,3,0.75,1,1,0,1,0,1,0,1,0,2,1,1,2,1,NA,2,4,0,0,0,0,0,3,3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2.75,2.2,1,1,1,1,1,FALSE,TRUE,FALSE,FALSE,1,2.16666666666667,1.375,4.4,0,0,0,0,0,1.4,0.75,5,2,1,2,NA,0.428571428571429,0.5,3,3,3,1,3,0.818181818181818,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,4,4,4,3,3,4,3,3,2.75,3,3,7,1,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"279",0.691463735787083,4,3,NA,3,3,3,4,NA,NA,NA,3,4,1,3,NA,2,5,5,4,5,NA,0,0,0,0,0,0,0,1,4,3,4,5,2,0.75,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,NA,NA,NA,4,4,4,4,3.25,4,4,6,3,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0.666666666666667,4,4,2,4,5,2,2,5,3,3,3,4,NA,NA
"280",1.95547876895739,2,3,5,3,3,1,1,3,3,1,3,4,3,2,4,5,5,5,5,4,4,1,0,1,0,0,0,1,4,4,4,4,4,4,0.5,1,1,1,1,1,1,0,1,0,0,0,1,4,0,0,4,0,0,0,1,1,1,1,1,1,1,1,3,3,1,0,0,0,0,0,1,1,1,0,0.3,0,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0.4,2,2,2,2,2,FALSE,FALSE,TRUE,FALSE,NA,0,0.125,4.6,0,0,0,0,0,0.666666666666667,1,4,4,2,NA,0,0,NA,4,3,1,2,3,2.77777777777778,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,5,NA,NA,2,2,4,NA,NA,2,2,1,2,4,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,0,5,3,2,4,5,4,2,NA,3,2,2,3,0,0
"281",1.22771668991621,5,5,4,2,2,4,4,4,3,5,3,5,3,5,5,5,5,3,2,5,3,1,1,1,1,0,1,0,3,5,3,5,4,5,-0.875,1,1,1,1,1,1,0,1,0,1,1,1,2,2,3,4,3,3,0,2,2,2,2,3,0,2,2,3,3,1,1,0,0,0,1,0,0,1,0,3,1.8,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,3.25,2.1,3,3,2,3,3,FALSE,FALSE,FALSE,TRUE,2,3.16666666666667,1.375,4.2,1,1,1,0,0,2.5,1.875,4,1,1,2,0.5,0.142857142857143,0.666666666666667,5,2,3,5,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,2,5,4,4,1,3,3,1,2.75,5,3,7,1,3,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0.666666666666667,4,4,2,4,4,4,2,4,4,3,2,3,1,NA
"282",0.901699780067416,5,5,4,3,4,3,1,5,4,5,5,5,4,5,5,5,5,3,4,5,5,1,1,0,0,1,1,1,3,4,5,4,2,4,-0.25,1,1,1,0,0,0,0,0,0,1,0,1,2,2,2,3,2,2,2,2,NA,2,2,2,2,2,3,5,3,1,0,0,0,0,1,1,1,1,1,3.6,2.6,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,4.25,3.1,1,4,1,1,4,FALSE,TRUE,FALSE,FALSE,3,1.66666666666667,1.875,4.2,0,0,0,0,0,2.16666666666667,2.14285714285714,2,5,2,2,0,0.142857142857143,0.666666666666667,5,3,4,4,4,2.07692307692308,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,3,5,3,3,3,3,3,3,3.75,NA,5,7,2,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,0,5,3,3,5,3,5,5,5,5,5,3,5,0,0
"283",1.27596221714304,4,2,5,2,3,4,4,3,2,3,4,4,4,4,3,3,3,2,3,3,4,1,0,0,0,0,0,0,2,4,4,4,4,2,0.375,1,1,1,0,1,0,0,0,0,1,1,1,3,2,2,3,2,1,2,3,3,0,3,3,0,0,0,3,2,1,0,0,0,0,0,1,0,1,0,2,2.4,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3.25,1,2,3,2,1,2,FALSE,FALSE,TRUE,FALSE,1,3,1.25,3.2,0,0,0,0,0,2,1.5,2,5,1,2,0,0,1,4,2,4,2,2,2.15384615384615,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,5,2,4,3,4,2,2,2.33333333333333,4,3,1,1,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,3,4,1,3,4,4,3,4,5,5,2,3,0,0
